configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,True,True,False,False,True,True,False,True,True,20,9,845930.0,2.232,0.049600000000000005,0.8190000000000001
10,True,True,False,True,False,True,False,False,True,40,9,921864.0,2.7024,0.058399999999999994,0.648
100,True,True,False,False,True,False,True,True,False,40,1,652972.0,1.52,0.036000000000000004,0.28
1000,True,True,False,True,False,True,True,True,False,40,9,713086.0,2.1479999999999997,0.0432,0.424
1001,True,False,False,False,True,False,False,True,False,60,5,872295.0,2.008,0.058399999999999994,0.536
1002,True,False,False,True,False,True,False,False,False,60,5,933678.0,2.3504,0.068,0.616
1003,True,False,False,False,True,False,False,True,False,60,1,890822.0,1.7879999999999998,0.0632,0.486
1004,True,False,False,True,False,True,False,False,False,60,1,962969.0,1.924,0.0528,0.513
1005,True,True,False,False,True,True,False,False,True,60,1,878815.0,1.6608,0.0624,0.444
1006,True,True,False,False,True,True,False,False,True,60,9,842352.0,2.5504000000000007,0.059199999999999996,0.623
1007,True,True,False,False,True,True,False,False,True,60,5,850888.0,2.16,0.0656,0.5529999999999999
1008,True,False,False,False,True,False,False,True,False,60,9,869237.0,2.3376,0.06080000000000001,0.556
1009,True,False,False,True,True,False,False,False,True,20,1,968968.0,1.8504,0.0408,0.423
101,True,False,False,False,False,False,True,False,False,40,5,663007.0,2.084,0.0424,0.429
1010,True,False,False,True,False,True,False,False,False,60,9,925252.0,2.7536,0.05920000000000001,0.696
1011,True,True,False,True,True,True,False,False,False,20,1,924951.0,1.7271999999999998,0.0432,0.40299999999999997
1012,True,False,False,True,True,True,True,False,False,60,5,727303.0,2.1792,0.0432,0.43700000000000006
1013,True,False,False,True,True,True,True,True,False,40,1,750833.0,1.7071999999999998,0.0416,0.332
1014,True,False,False,True,True,True,True,False,False,60,1,750833.0,1.6896,0.039999999999999994,0.33899999999999997
1015,True,True,False,True,True,True,False,False,False,20,9,886621.0,2.6296,0.052000000000000005,0.614
1016,True,True,False,True,True,True,False,False,False,20,5,895737.0,2.1727999999999996,0.0456,0.515
1017,True,True,False,True,False,False,False,True,False,60,1,940085.0,1.8344,0.06960000000000001,0.522
1018,True,False,False,True,True,True,True,True,False,40,9,735935.0,2.2615999999999996,0.0448,0.42
1019,True,True,False,True,False,True,True,True,False,60,1,726921.0,1.6991999999999998,0.046400000000000004,0.322
