configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,True,True,False,False,True,True,False,True,True,20,9,347624.0,3.0103999999999997,0.0728,0.769
10,True,True,False,True,False,True,False,False,True,40,9,364746.0,3.6696,0.0712,0.631
100,True,True,False,False,True,False,True,True,False,40,1,343361.0,1.9416,0.0448,0.256
1000,True,True,False,True,False,True,True,True,False,40,9,368451.0,2.84,0.044,0.384
1001,True,False,False,False,True,False,False,True,False,60,5,358985.0,2.5096,0.0632,0.418
1002,True,False,False,True,False,True,False,False,False,60,5,376847.0,2.9823999999999997,0.09440000000000001,0.527
1003,True,False,False,False,True,False,False,True,False,60,1,358425.0,2.1448,0.0664,0.39399999999999996
1004,True,False,False,True,False,True,False,False,False,60,1,383580.0,2.2256,0.0728,0.405
1005,True,True,False,False,True,True,False,False,True,60,1,350769.0,2.1432,0.055200000000000006,0.385
1006,True,True,False,False,True,True,False,False,True,60,9,340036.0,3.7567999999999997,0.07200000000000001,0.695
1007,True,True,False,False,True,True,False,False,True,60,5,343520.0,2.8952,0.07920000000000002,0.589
1008,True,False,False,False,True,False,False,True,False,60,9,358614.0,3.0664,0.07520000000000002,0.511
1009,True,False,False,True,True,False,False,False,True,20,1,382966.0,2.0616,0.0608,0.33899999999999997
101,True,False,False,False,False,False,True,False,False,40,5,342976.0,2.7456000000000005,0.053599999999999995,0.381
1010,True,False,False,True,False,True,False,False,False,60,9,372635.0,3.7952,0.0736,0.7190000000000001
1011,True,True,False,True,True,True,False,False,False,20,1,377845.0,1.972,0.0456,0.307
1012,True,False,False,True,True,True,True,False,False,60,5,375209.0,2.8111999999999995,0.054400000000000004,0.42100000000000004
1013,True,False,False,True,True,True,True,True,False,40,1,380760.0,2.0775999999999994,0.0456,0.293
1014,True,False,False,True,True,True,True,False,False,60,1,380760.0,2.06,0.0312,0.299
1015,True,True,False,True,True,True,False,False,False,20,9,365975.0,3.4983999999999993,0.05519999999999999,0.5479999999999999
1016,True,True,False,True,True,True,False,False,False,20,5,370328.0,2.7416000000000005,0.0752,0.473
1017,True,True,False,True,False,False,False,True,False,60,1,373093.0,2.0808,0.06720000000000001,0.401
1018,True,False,False,True,True,True,True,True,False,40,9,380293.0,3.0183999999999997,0.0568,0.391
1019,True,True,False,True,False,True,True,True,False,60,1,369298.0,1.8984,0.04,0.24600000000000002
102,True,True,False,True,False,True,True,False,False,40,1,369298.0,1.8983999999999999,0.0432,0.243
1020,True,False,False,True,True,True,True,True,False,40,5,381734.0,2.4503999999999997,0.0432,0.33
1021,True,False,False,True,True,True,True,False,False,60,9,371052.0,3.6536,0.0536,0.575
1022,True,True,False,True,False,True,True,True,False,60,5,369822.0,2.3304,0.0328,0.301
1023,True,False,False,True,False,True,False,True,False,60,1,383580.0,2.184,0.06,0.39799999999999996
1024,True,True,False,True,False,True,True,True,False,60,9,368451.0,2.9232,0.0656,0.41200000000000003
1025,True,False,False,True,False,False,True,False,True,20,9,366813.0,3.5384,0.052000000000000005,0.519
1026,True,True,False,False,True,True,False,True,False,60,1,351054.0,2.1160000000000005,0.0632,0.389
1027,True,False,False,True,False,False,True,False,True,20,1,377318.0,2.0608,0.046400000000000004,0.276
1028,True,False,False,True,False,False,True,False,True,20,5,371974.0,2.7152,0.053599999999999995,0.392
1029,True,True,False,False,True,True,False,True,False,60,9,349875.0,3.0351999999999997,0.06000000000000001,0.479
103,True,True,False,False,True,False,True,True,False,40,5,343412.0,2.3264,0.059199999999999996,0.345
1030,True,False,False,False,True,False,False,False,True,20,9,345369.0,3.5591999999999997,0.055200000000000006,0.5579999999999999
1031,True,True,False,True,False,False,False,True,False,60,5,374273.0,2.4375999999999998,0.0632,0.46799999999999997
1032,True,True,False,True,True,True,False,True,True,40,9,377559.0,2.9512,0.0776,0.474
1033,True,False,False,False,True,False,False,False,True,20,5,348886.0,2.852,0.0512,0.44
1034,True,True,False,False,True,True,False,True,False,60,5,350065.0,2.4856,0.07680000000000001,0.47
1035,True,True,False,True,False,False,False,True,False,60,9,371630.0,2.9288,0.0768,0.517
1036,True,False,False,False,True,False,False,False,True,20,1,356620.0,2.1376,0.0624,0.303
1037,True,False,False,True,False,True,False,True,False,60,9,383604.0,3.1351999999999998,0.0648,0.531
1038,True,True,False,True,True,True,False,False,True,60,5,373382.0,2.8007999999999997,0.08080000000000001,0.535
1039,True,True,False,True,True,True,False,True,True,40,1,379531.0,2.0688000000000004,0.0608,0.36700000000000005
104,True,False,False,False,False,False,True,False,False,40,1,349147.0,2.0448,0.0376,0.258
