configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,True,True,False,False,True,True,False,True,True,20,9,347624,3.0103999999999997,0.0728,0.506
10,True,True,False,True,False,True,False,False,True,40,9,364746,3.6696,0.0712,0.6462000000000001
100,True,True,False,False,True,False,True,True,False,40,1,343361,1.9416,0.0448,0.2606
1000,True,True,False,True,False,True,True,True,False,40,9,368451,2.84,0.044,0.3724
1001,True,False,False,False,True,False,False,True,False,60,5,358985,2.5096,0.0632,0.42539999999999994
1002,True,False,False,True,False,True,False,False,False,60,5,376847,2.9823999999999997,0.09440000000000001,0.5683999999999999
1003,True,False,False,False,True,False,False,True,False,60,1,358425,2.1448,0.0664,0.3872
1004,True,False,False,True,False,True,False,False,False,60,1,383580,2.2256,0.0728,0.4119999999999999
1005,True,True,False,False,True,True,False,False,True,60,1,350769,2.1432,0.055200000000000006,0.3926
1006,True,True,False,False,True,True,False,False,True,60,9,340036,3.7567999999999997,0.07200000000000001,0.661
1007,True,True,False,False,True,True,False,False,True,60,5,343520,2.8952,0.07920000000000002,0.5358
1008,True,False,False,False,True,False,False,True,False,60,9,358614,3.0664,0.07520000000000002,0.5034000000000001
1009,True,False,False,True,True,False,False,False,True,20,1,382966,2.0616,0.0608,0.3212
101,True,False,False,False,False,False,True,False,False,40,5,342976,2.7456000000000005,0.053599999999999995,0.3918
1010,True,False,False,True,False,True,False,False,False,60,9,372635,3.7952,0.0736,0.6961999999999999
1011,True,True,False,True,True,True,False,False,False,20,1,377845,1.972,0.0456,0.30119999999999997
1012,True,False,False,True,True,True,True,False,False,60,5,375209,2.8111999999999995,0.054400000000000004,0.41980000000000006
1013,True,False,False,True,True,True,True,True,False,40,1,380760,2.0775999999999994,0.0456,0.2854
1014,True,False,False,True,True,True,True,False,False,60,1,380760,2.06,0.0312,0.2732
1015,True,True,False,True,True,True,False,False,False,20,9,365975,3.4983999999999993,0.05519999999999999,0.5686
1016,True,True,False,True,True,True,False,False,False,20,5,370328,2.7416000000000005,0.0752,0.4518
1017,True,True,False,True,False,False,False,True,False,60,1,373093,2.0808,0.06720000000000001,0.40180000000000005
1018,True,False,False,True,True,True,True,True,False,40,9,380293,3.0183999999999997,0.0568,0.4166
1019,True,True,False,True,False,True,True,True,False,60,1,369298,1.8984,0.04,0.2528
102,True,True,False,True,False,True,True,False,False,40,1,369298,1.8983999999999999,0.0432,0.2542
1020,True,False,False,True,True,True,True,True,False,40,5,381734,2.4503999999999997,0.0432,0.33380000000000004
1021,True,False,False,True,True,True,True,False,False,60,9,371052,3.6536,0.0536,0.562
1022,True,True,False,True,False,True,True,True,False,60,5,369822,2.3304,0.0328,0.32120000000000004
1023,True,False,False,True,False,True,False,True,False,60,1,383580,2.184,0.06,0.3986
1024,True,True,False,True,False,True,True,True,False,60,9,368451,2.9232,0.0656,0.4074
1025,True,False,False,True,False,False,True,False,True,20,9,366813,3.5384,0.052000000000000005,0.5316
1026,True,True,False,False,True,True,False,True,False,60,1,351054,2.1160000000000005,0.0632,0.38680000000000003
