configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,78801,1.336,0.068,0.695
10,true,true,false,true,false,true,false,false,true,40,9,86351,1.588,0.064,0.603
100,true,true,false,false,true,false,true,true,false,40,1,90758,0.928,0.036,0.284
1000,true,true,false,true,false,true,true,true,false,40,9,98511,1.348,0.020,0.415
1001,true,false,false,false,true,false,false,true,false,60,5,85191,1.072,0.044,0.362
1002,true,false,false,true,false,true,false,false,false,60,5,90110,1.300,0.044,0.503
1003,true,false,false,false,true,false,false,true,false,60,1,84702,0.900,0.052,0.319
1004,true,false,false,true,false,true,false,false,false,60,1,90568,0.836,0.028,0.306
1005,true,true,false,false,true,true,false,false,true,60,1,84124,0.948,0.040,0.306
1006,true,true,false,false,true,true,false,false,true,60,9,83553,1.560,0.076,0.591
1007,true,true,false,false,true,true,false,false,true,60,5,83678,1.080,0.040,0.373
1008,true,false,false,false,true,false,false,true,false,60,9,85167,1.264,0.048,0.406
1009,true,false,false,true,true,false,false,false,true,20,1,83757,0.836,0.028,0.255
101,true,false,false,false,false,false,true,false,false,40,5,94106,1.240,0.036,0.409
1010,true,false,false,true,false,true,false,false,false,60,9,89831,1.468,0.060,0.569
1011,true,true,false,true,true,true,false,false,false,20,1,83110,0.928,0.020,0.290
1012,true,false,false,true,true,true,true,false,false,60,5,102044,1.260,0.020,0.456
1013,true,false,false,true,true,true,true,true,false,40,1,102369,1.012,0.012,0.323
1014,true,false,false,true,true,true,true,false,false,60,1,102369,0.932,0.040,0.329
1015,true,true,false,true,true,true,false,false,false,20,9,82072,1.376,0.056,0.493
1016,true,true,false,true,true,true,false,false,false,20,5,82597,1.236,0.052,0.459
1017,true,true,false,true,false,false,false,true,false,60,1,86779,0.860,0.060,0.296
1018,true,false,false,true,true,true,true,true,false,40,9,103557,1.416,0.032,0.470
1019,true,true,false,true,false,true,true,true,false,60,1,98418,0.808,0.028,0.239
102,true,true,false,true,false,true,true,false,false,40,1,98418,0.764,0.032,0.223
1020,true,false,false,true,true,true,true,true,false,40,5,103218,1.144,0.028,0.382
1021,true,false,false,true,true,true,true,false,false,60,9,102016,1.568,0.040,0.567
1022,true,true,false,true,false,true,true,true,false,60,5,99406,1.064,0.048,0.363
1023,true,false,false,true,false,true,false,true,false,60,1,90568,0.876,0.052,0.315
1024,true,true,false,true,false,true,true,true,false,60,9,98511,1.472,0.040,0.472
1025,true,false,false,true,false,false,true,false,true,20,9,98630,1.552,0.032,0.519
1026,true,true,false,false,true,true,false,true,false,60,1,84285,0.904,0.052,0.318
1027,true,false,false,true,false,false,true,false,true,20,1,100186,0.992,0.060,0.321
1028,true,false,false,true,false,false,true,false,true,20,5,99267,1.184,0.032,0.404
1029,true,true,false,false,true,true,false,true,false,60,9,85132,1.256,0.056,0.429
103,true,true,false,false,true,false,true,true,false,40,5,92032,0.944,0.020,0.267
1030,true,false,false,false,true,false,false,false,true,20,9,77427,1.348,0.024,0.450
1031,true,true,false,true,false,false,false,true,false,60,5,86642,0.936,0.028,0.297
1032,true,true,false,true,true,true,false,true,true,40,9,89342,1.164,0.056,0.391
1033,true,false,false,false,true,false,false,false,true,20,5,77603,1.096,0.048,0.367
1034,true,true,false,false,true,true,false,true,false,60,5,85785,0.988,0.028,0.314
1035,true,true,false,true,false,false,false,true,false,60,9,86478,1.200,0.056,0.411
1036,true,false,false,false,true,false,false,false,true,20,1,78078,0.772,0.028,0.224
1037,true,false,false,true,false,true,false,true,false,60,9,90926,1.256,0.040,0.419
1038,true,true,false,true,true,true,false,false,true,60,5,89899,1.188,0.060,0.445
1039,true,true,false,true,true,true,false,true,true,40,1,88351,0.892,0.060,0.294
104,true,false,false,false,false,false,true,false,false,40,1,94014,0.872,0.020,0.249
1040,true,false,false,true,false,true,false,true,false,60,5,91821,1.108,0.040,0.384
1041,true,true,false,true,true,true,false,false,true,60,9,89365,1.480,0.040,0.551
1042,true,true,false,true,true,true,false,true,true,40,5,89476,0.996,0.036,0.323
1043,true,false,false,true,true,true,true,false,false,40,5,102044,1.380,0.024,0.502
1044,true,false,false,true,true,true,true,true,false,20,1,102369,0.836,0.040,0.261
1045,true,true,false,true,true,true,false,false,false,40,1,88180,0.768,0.052,0.248
1046,true,false,false,true,true,true,true,false,false,40,1,102369,0.848,0.048,0.262
1047,true,true,false,false,false,true,false,false,true,20,9,76648,1.392,0.028,0.469
1048,true,true,false,true,true,true,false,false,false,40,9,87110,1.484,0.040,0.554
1049,true,true,false,true,true,true,false,true,false,20,5,83815,0.940,0.060,0.322
105,true,true,false,true,false,true,true,false,false,40,5,97914,1.104,0.052,0.386
1050,true,true,false,false,false,true,false,false,true,20,5,76824,1.188,0.064,0.424
1051,true,true,false,true,true,true,false,true,false,20,1,83110,0.820,0.040,0.268
1052,true,true,false,true,true,true,false,false,false,40,5,87781,1.020,0.044,0.370
1053,true,true,false,false,false,true,false,false,true,20,1,76651,0.888,0.028,0.260
1054,true,false,false,true,false,false,true,false,true,40,1,100186,0.904,0.016,0.280
1055,true,false,false,true,true,true,true,true,false,20,9,103557,1.352,0.032,0.423
1056,true,false,false,true,true,true,true,false,false,40,9,102016,1.588,0.048,0.575
1057,true,false,false,true,true,true,true,true,false,20,5,103218,1.096,0.060,0.379
1058,true,false,false,true,false,false,true,true,true,20,9,100893,1.212,0.052,0.372
1059,true,false,false,true,false,false,true,false,true,40,5,99267,1.332,0.080,0.468
106,true,true,false,false,true,false,true,true,false,40,9,92569,1.348,0.032,0.432
1060,true,false,false,true,false,false,true,true,true,20,1,100186,0.920,0.048,0.301
1061,true,true,false,false,true,true,false,true,false,40,1,82912,0.828,0.048,0.260
1062,true,true,false,false,true,true,false,false,false,60,5,83430,1.092,0.044,0.387
1063,true,false,false,true,false,false,true,false,true,40,9,98630,1.472,0.036,0.495
1064,true,false,false,true,false,false,true,true,true,20,5,100682,1.040,0.024,0.322
1065,true,true,false,false,true,true,false,false,false,60,1,84285,0.944,0.040,0.313
1066,true,true,false,true,true,true,false,true,true,60,9,90545,1.308,0.056,0.441
1067,true,true,false,false,true,true,false,true,false,40,9,83974,1.296,0.048,0.427
1068,true,true,false,false,true,true,false,true,false,40,5,83815,1.072,0.044,0.342
1069,true,true,false,true,true,true,false,true,false,20,9,83988,1.348,0.052,0.445
107,true,false,false,false,false,false,false,true,false,20,1,77187,0.836,0.032,0.273
1070,true,true,false,false,true,true,false,false,false,60,9,83213,1.476,0.056,0.540
1071,true,true,false,true,true,true,false,true,true,60,1,90171,0.752,0.064,0.252
1072,true,true,false,true,true,true,false,true,true,60,5,91076,1.120,0.080,0.397
