configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,1002228,5.972,0.052,1.370
10,true,true,false,true,false,true,false,false,true,40,9,1100535,8.060,0.088,1.766
100,true,true,false,false,true,false,true,true,false,40,1,845147,4.356,0.056,0.754
1000,true,true,false,true,false,true,true,true,false,40,9,831677,6.040,0.056,1.094
1001,true,false,false,false,true,false,false,true,false,60,5,1128537,5.428,0.064,1.153
1002,true,false,false,true,false,true,false,false,false,60,5,1184301,6.500,0.076,1.512
1003,true,false,false,false,true,false,false,true,false,60,1,1233324,4.828,0.064,1.038
1004,true,false,false,true,false,true,false,false,false,60,1,1343298,5.060,0.092,1.142
1005,true,true,false,false,true,true,false,false,true,60,1,1193263,4.584,0.084,0.975
1006,true,true,false,false,true,true,false,false,true,60,9,1025250,7.924,0.076,1.725
1007,true,true,false,false,true,true,false,false,true,60,5,1058149,6.024,0.092,1.344
1008,true,false,false,false,true,false,false,true,false,60,9,1109939,6.192,0.104,1.298
1009,true,false,false,true,true,false,false,false,true,20,1,1263355,4.928,0.080,1.029
101,true,false,false,false,false,false,true,false,false,40,5,773777,6.256,0.072,1.194
1010,true,false,false,true,false,true,false,false,false,60,9,1139759,8.232,0.104,1.879
1011,true,true,false,true,true,true,false,false,false,20,1,1235893,4.752,0.052,0.978
1012,true,false,false,true,true,true,true,false,false,60,5,842426,6.352,0.080,1.253
1013,true,false,false,true,true,true,true,true,false,40,1,968668,4.752,0.064,0.870
1014,true,false,false,true,true,true,true,false,false,60,1,968668,4.760,0.052,0.871
1015,true,true,false,true,true,true,false,false,false,20,9,1047241,7.968,0.084,1.697
1016,true,true,false,true,true,true,false,false,false,20,5,1087043,6.148,0.092,1.334
1017,true,true,false,true,false,false,false,true,false,60,1,1313614,4.804,0.088,1.092
1018,true,false,false,true,true,true,true,true,false,40,9,855432,6.216,0.044,1.125
1019,true,true,false,true,false,true,true,true,false,60,1,938376,4.572,0.052,0.828
102,true,true,false,true,false,true,true,false,false,40,1,938376,4.528,0.068,0.826
1020,true,false,false,true,true,true,true,true,false,40,5,872225,5.372,0.060,0.988
1021,true,false,false,true,true,true,true,false,false,60,9,815964,8.152,0.072,1.614
1022,true,true,false,true,false,true,true,true,false,60,5,848157,5.220,0.052,0.957
1023,true,false,false,true,false,true,false,true,false,60,1,1343298,5.084,0.080,1.151
1024,true,true,false,true,false,true,true,true,false,60,9,831677,6.028,0.052,1.091
1025,true,false,false,true,false,false,true,false,true,20,9,813181,8.260,0.060,1.615
1026,true,true,false,false,true,true,false,true,false,60,1,1193263,4.604,0.052,0.977
1027,true,false,false,true,false,false,true,false,true,20,1,967906,4.816,0.024,0.890
1028,true,false,false,true,false,false,true,false,true,20,5,840557,6.344,0.068,1.253
1029,true,true,false,false,true,true,false,true,false,60,9,1074495,5.972,0.092,1.220
103,true,true,false,false,true,false,true,true,false,40,5,769468,5.024,0.044,0.876
1030,true,false,false,false,true,false,false,false,true,20,9,987617,8.148,0.052,1.676
1031,true,true,false,true,false,false,false,true,false,60,5,1192189,5.376,0.076,1.198
1032,true,true,false,true,true,true,false,true,true,40,9,1151620,6.176,0.060,1.274
1033,true,false,false,false,true,false,false,false,true,20,5,1021027,6.336,0.064,1.317
1034,true,true,false,false,true,true,false,true,false,60,5,1093960,5.192,0.104,1.088
1035,true,true,false,true,false,false,false,true,false,60,9,1167883,6.204,0.060,1.334
1036,true,false,false,false,true,false,false,false,true,20,1,1156546,4.764,0.056,0.931
1037,true,false,false,true,false,true,false,true,false,60,9,1192767,6.388,0.116,1.387
1038,true,true,false,true,true,true,false,false,true,60,5,1157518,6.276,0.076,1.448
1039,true,true,false,true,true,true,false,true,true,40,1,1299278,4.804,0.068,1.036
104,true,false,false,false,false,false,true,false,false,40,1,880886,4.608,0.056,0.819
1040,true,false,false,true,false,true,false,true,false,60,5,1219928,5.628,0.080,1.262
1041,true,true,false,true,true,true,false,false,true,60,9,1116704,8.044,0.100,1.801
1042,true,true,false,true,true,true,false,true,true,40,5,1174645,5.348,0.076,1.160
1043,true,false,false,true,true,true,true,false,false,40,5,842426,6.312,0.080,1.251
1044,true,false,false,true,true,true,true,true,false,20,1,968668,4.784,0.032,0.869
1045,true,true,false,true,true,true,false,false,false,40,1,1299278,4.796,0.064,1.035
1046,true,false,false,true,true,true,true,false,false,40,1,968668,4.740,0.040,0.867
1047,true,true,false,false,false,true,false,false,true,20,9,955895,7.924,0.076,1.627
1048,true,true,false,true,true,true,false,false,false,40,9,1105736,7.972,0.080,1.753
1049,true,true,false,true,true,true,false,true,false,20,5,1119053,5.336,0.056,1.079
105,true,true,false,true,false,true,true,false,false,40,5,820125,6.108,0.068,1.203
1050,true,true,false,false,false,true,false,false,true,20,5,986574,6.064,0.092,1.256
1051,true,true,false,true,true,true,false,true,false,20,1,1235893,4.740,0.064,0.967
1052,true,true,false,true,true,true,false,false,false,40,5,1145011,6.156,0.120,1.400
1053,true,true,false,false,false,true,false,false,true,20,1,1117456,4.552,0.060,0.879
1054,true,false,false,true,false,false,true,false,true,40,1,967906,4.796,0.024,0.877
1055,true,false,false,true,true,true,true,true,false,20,9,855432,6.240,0.060,1.131
1056,true,false,false,true,true,true,true,false,false,40,9,815964,8.164,0.056,1.613
1057,true,false,false,true,true,true,true,true,false,20,5,872225,5.408,0.044,0.988
1058,true,false,false,true,false,false,true,true,true,20,9,852736,6.268,0.084,1.147
1059,true,false,false,true,false,false,true,false,true,40,5,840557,6.320,0.100,1.252
106,true,true,false,false,true,false,true,true,false,40,9,757503,5.868,0.056,1.010
1060,true,false,false,true,false,false,true,true,true,20,1,967906,4.768,0.052,0.877
1061,true,true,false,false,true,true,false,true,false,40,1,1179055,4.536,0.084,0.927
1062,true,true,false,false,true,true,false,false,false,60,5,1060615,6.064,0.064,1.349
1063,true,false,false,true,false,false,true,false,true,40,9,813181,8.176,0.104,1.616
1064,true,false,false,true,false,false,true,true,true,20,5,868949,5.376,0.076,0.993
1065,true,true,false,false,true,true,false,false,false,60,1,1193263,4.528,0.100,0.973
1066,true,true,false,true,true,true,false,true,true,60,9,1167903,6.204,0.080,1.324
1067,true,true,false,false,true,true,false,true,false,40,9,1062046,5.944,0.076,1.175
1068,true,true,false,false,true,true,false,true,false,40,5,1080761,5.144,0.064,1.039
1069,true,true,false,true,true,true,false,true,false,20,9,1096755,6.120,0.080,1.221
107,true,false,false,false,false,false,false,true,false,20,1,1154746,4.788,0.072,0.940
1070,true,true,false,false,true,true,false,false,false,60,9,1027144,7.880,0.060,1.735
1071,true,true,false,true,true,true,false,true,true,60,1,1314319,4.792,0.088,1.083
1072,true,true,false,true,true,true,false,true,true,60,5,1190850,5.404,0.056,1.195
1073,true,false,false,true,true,true,true,false,false,20,1,968668,4.736,0.072,0.867
1074,true,false,false,false,true,false,false,true,true,20,9,1036190,6.168,0.072,1.185
1075,true,true,false,true,false,false,false,false,false,40,1,1297629,4.828,0.080,1.050
1076,true,false,false,false,true,true,true,false,false,60,9,750973,8.104,0.064,1.567
1077,true,false,false,true,false,false,true,true,false,60,9,854127,6.244,0.100,1.139
1078,true,false,false,false,true,true,true,true,false,40,5,800690,5.252,0.076,0.931
1079,true,false,false,false,true,true,true,true,false,40,9,790502,6.096,0.060,1.070
108,true,true,false,true,false,true,true,false,false,40,9,794700,8.004,0.056,1.578
1080,true,false,false,true,false,false,true,false,true,60,1,967906,4.780,0.040,0.873
1081,true,false,false,true,true,true,true,false,false,20,9,815964,8.168,0.052,1.615
1082,true,false,false,false,true,true,true,false,false,60,1,882234,4.596,0.040,0.807
1083,true,false,false,true,false,false,true,true,false,60,1,967906,4.800,0.040,0.876
1084,true,false,false,true,true,true,true,false,false,20,5,842426,6.344,0.072,1.253
1085,true,false,false,true,false,false,true,true,false,60,5,871551,5.388,0.084,0.996
1086,true,false,false,false,true,true,true,false,false,60,5,773319,6.272,0.056,1.190
1087,true,false,false,false,true,true,true,true,false,40,1,882234,4.616,0.060,0.804
1088,true,true,false,false,true,false,true,false,true,20,1,845147,4.424,0.060,0.752
1089,true,false,false,true,false,false,true,true,true,40,9,852736,6.300,0.036,1.134
109,true,false,false,false,true,false,false,false,false,60,9,1058422,8.096,0.096,1.794
1090,true,true,false,false,true,false,true,false,true,20,5,740964,6.040,0.096,1.128
1091,true,true,false,true,false,false,false,true,true,60,9,1164435,6.192,0.100,1.330
1092,true,true,false,false,true,false,true,false,true,20,9,722299,7.948,0.060,1.503
1093,true,false,false,true,false,false,true,false,true,60,5,840557,6.400,0.060,1.255
1094,true,false,false,true,false,false,true,true,true,40,1,967906,4.748,0.076,0.875
1095,true,false,false,true,false,false,true,false,true,60,9,813181,8.236,0.060,1.617
1096,true,false,false,true,false,false,true,true,true,40,5,868949,5.436,0.040,0.993
1097,true,true,false,true,false,false,false,false,false,40,5,1142496,6.268,0.064,1.406
1098,true,true,false,true,true,true,false,false,true,20,9,1045737,8.020,0.064,1.700
1099,true,true,false,true,false,false,false,true,false,20,1,1231728,4.736,0.084,0.979
11,true,false,false,true,true,true,true,false,true,40,1,968668,4.728,0.060,0.865
110,true,false,false,false,false,false,false,true,false,20,5,1056473,5.384,0.076,1.056
1100,true,false,false,false,true,false,false,true,true,40,9,1093467,6.220,0.068,1.240
1101,true,false,false,false,true,false,false,false,true,60,9,1055960,8.136,0.088,1.779
1102,true,true,false,true,false,false,false,false,false,40,9,1103232,8.008,0.060,1.769
1103,true,false,false,false,true,false,false,true,true,40,5,1111532,5.392,0.056,1.109
1104,true,true,false,true,false,false,false,true,false,20,5,1116492,5.376,0.072,1.094
1105,true,false,false,false,true,false,false,false,true,60,5,1091047,6.300,0.128,1.420
1106,true,true,false,true,false,false,false,true,true,60,5,1188857,5.440,0.060,1.207
1107,true,true,false,true,true,true,false,false,true,20,1,1235893,4.772,0.060,0.969
1108,true,false,false,false,true,false,false,true,true,40,1,1217378,4.800,0.080,0.991
1109,true,true,false,true,false,false,false,true,false,20,9,1094325,6.128,0.080,1.224
111,true,false,false,false,false,true,true,false,false,20,1,879543,4.636,0.052,0.818
1110,true,false,false,false,true,false,false,false,true,60,1,1233324,4.816,0.084,1.040
1111,true,true,false,true,false,false,false,true,true,60,1,1313614,4.840,0.076,1.090
1112,true,true,false,true,true,true,false,false,true,20,5,1081098,6.188,0.076,1.335
1113,true,true,false,true,true,true,false,false,true,60,1,1314319,4.864,0.060,1.091
1114,true,true,false,true,false,false,false,false,false,60,1,1313614,4.828,0.104,1.091
1115,true,true,false,true,false,false,false,false,false,60,5,1158976,6.268,0.084,1.454
1116,true,true,false,true,false,false,false,true,false,40,1,1297629,4.856,0.076,1.051
1117,true,false,false,true,false,false,true,false,false,60,9,814876,8.140,0.080,1.614
1118,true,false,false,true,false,false,true,true,false,40,5,871551,5.340,0.064,0.993
1119,true,false,false,false,true,true,true,true,false,60,9,790502,6.128,0.072,1.076
112,true,false,false,false,true,false,false,false,false,60,5,1094161,6.348,0.088,1.418
1120,true,false,false,true,true,true,true,false,true,20,5,839879,6.260,0.108,1.246
1121,true,false,false,true,false,false,true,true,false,40,9,854127,6.240,0.064,1.135
1122,true,false,false,true,false,false,true,true,true,60,1,967906,4.748,0.084,0.877
1123,true,false,false,true,true,true,true,false,true,20,1,968668,4.740,0.048,0.864
1124,true,false,false,false,true,true,true,true,false,60,1,882234,4.644,0.040,0.807
1125,true,false,false,true,false,false,true,false,false,60,1,967906,4.776,0.056,0.878
1126,true,false,false,false,true,true,true,true,false,60,5,800690,5.252,0.064,0.930
1127,true,false,false,true,false,false,true,false,false,60,5,843102,6.368,0.060,1.248
1128,true,false,false,true,false,false,true,true,false,40,1,967906,4.768,0.068,0.878
1129,true,true,false,false,true,false,true,false,true,60,1,845147,4.440,0.036,0.758
113,true,false,false,false,false,false,false,true,false,20,9,1038532,6.192,0.092,1.204
1130,true,true,false,false,true,false,true,false,true,40,1,845147,4.388,0.056,0.752
1131,true,true,false,false,true,false,true,true,true,20,1,845147,4.412,0.048,0.754
1132,true,true,false,false,true,false,true,false,true,40,5,740964,6.008,0.064,1.125
1133,true,false,false,true,false,false,true,true,true,60,5,868949,5.412,0.072,0.994
1134,true,true,false,false,true,false,true,true,true,20,5,766064,5.012,0.056,0.869
1135,true,true,false,false,true,false,true,false,true,40,9,722299,7.936,0.064,1.499
1136,true,false,false,true,false,false,true,true,true,60,9,852736,6.288,0.056,1.135
1137,true,false,false,true,true,true,true,false,true,20,9,815043,8.220,0.064,1.619
1138,true,true,false,false,true,false,true,true,true,20,9,754414,5.880,0.080,1.010
1139,true,true,false,true,true,true,false,false,true,40,9,1102697,8.024,0.088,1.755
114,true,false,false,false,false,true,true,false,false,20,5,772546,6.296,0.060,1.198
1140,true,true,false,true,false,false,false,false,false,60,9,1117464,8.016,0.080,1.806
1141,true,true,false,true,false,false,false,true,false,40,5,1178420,5.400,0.068,1.158
1142,true,false,false,false,true,false,false,true,true,20,5,1054978,5.348,0.060,1.045
1143,true,true,false,true,true,true,false,true,true,20,5,1114139,5.260,0.116,1.074
1144,true,false,false,false,true,false,false,false,true,40,9,1042731,8.104,0.084,1.729
1145,true,false,false,false,true,false,false,true,true,20,1,1156546,4.740,0.068,0.932
1146,true,true,false,true,false,false,false,true,false,40,9,1151928,6.204,0.076,1.282
1147,true,true,false,true,true,true,false,true,true,20,9,1092671,6.084,0.076,1.213
1148,true,false,false,false,true,false,false,false,true,40,5,1077854,6.368,0.060,1.369
1149,true,true,false,true,true,true,false,false,true,40,1,1299278,4.796,0.060,1.039
115,true,false,false,false,false,true,false,false,true,60,9,1054600,8.144,0.104,1.801
1150,true,false,false,false,true,false,false,false,true,40,1,1217378,4.796,0.084,0.991
1151,true,true,false,true,true,true,false,false,true,40,5,1140990,6.240,0.088,1.407
1152,true,true,false,true,true,true,false,true,true,20,1,1235893,4.764,0.060,0.968
116,true,false,false,false,true,false,false,false,false,60,1,1233324,4.784,0.068,1.049
117,true,false,false,false,false,true,true,false,false,20,9,751428,8.124,0.056,1.578
118,true,false,false,false,false,true,false,false,true,60,5,1090163,6.352,0.088,1.427
119,true,true,false,false,true,true,true,true,false,20,9,758149,5.920,0.052,1.011
12,true,true,false,false,true,false,false,true,true,40,5,1077623,5.164,0.064,1.036
120,true,false,false,false,false,true,false,false,true,60,1,1230726,4.864,0.072,1.055
121,true,true,false,false,false,true,true,true,true,40,5,765867,5.032,0.084,0.882
122,true,true,false,false,false,true,true,true,true,40,9,755838,5.924,0.044,1.016
123,true,true,false,false,true,true,true,true,false,20,1,844406,4.404,0.032,0.755
124,true,true,false,false,true,true,false,true,true,60,5,1089645,5.160,0.088,1.089
125,true,true,false,false,true,true,true,true,false,20,5,768275,5.060,0.064,0.875
126,true,true,false,false,true,true,false,true,true,60,1,1193263,4.564,0.100,0.974
127,true,true,false,false,true,true,false,true,true,40,9,1058440,5.996,0.064,1.171
128,true,false,false,false,false,false,true,false,false,60,9,748548,8.124,0.064,1.562
129,true,false,false,false,false,true,true,false,true,20,1,879543,4.648,0.048,0.819
13,true,true,false,true,false,true,false,false,true,40,5,1141133,6.320,0.052,1.412
130,true,false,false,true,true,true,false,true,false,40,9,1180919,6.416,0.060,1.341
131,true,true,false,true,false,true,true,false,false,60,1,938376,4.604,0.044,0.825
132,true,false,false,false,false,true,true,false,true,20,5,770540,6.256,0.048,1.196
133,true,true,false,false,true,false,true,true,false,60,1,845147,4.368,0.044,0.752
134,true,false,false,true,true,true,false,true,false,40,5,1206634,5.580,0.064,1.209
135,true,true,false,true,false,true,true,false,false,60,5,820125,6.108,0.076,1.206
