configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,1290016,12.732,0.164,1.983
10,true,true,false,true,false,true,false,false,true,40,9,1407335,14.548,0.240,2.337
100,true,true,false,false,true,false,true,true,false,40,1,1442216,8.744,0.096,1.063
1000,true,true,false,true,false,true,true,true,false,40,9,1511158,12.872,0.200,1.701
1001,true,false,false,false,true,false,false,true,false,60,5,1421425,10.588,0.200,1.588
1002,true,false,false,true,false,true,false,false,false,60,5,1488528,11.776,0.148,1.958
1003,true,false,false,false,true,false,false,true,false,60,1,1441000,8.792,0.180,1.379
1004,true,false,false,true,false,true,false,false,false,60,1,1527852,8.952,0.180,1.487
1005,true,true,false,false,true,true,false,false,true,60,1,1405923,8.688,0.172,1.436
1006,true,true,false,false,true,true,false,false,true,60,9,1333677,15.040,0.236,2.473
1007,true,true,false,false,true,true,false,false,true,60,5,1362479,11.760,0.160,1.908
1008,true,false,false,false,true,false,false,true,false,60,9,1402512,13.348,0.200,1.892
1009,true,false,false,true,true,false,false,false,true,20,1,1456262,8.576,0.124,1.245
101,true,false,false,false,false,false,true,false,false,40,5,1433451,11.668,0.148,1.655
1010,true,false,false,true,false,true,false,false,false,60,9,1459643,15.420,0.248,2.605
1011,true,true,false,true,true,true,false,false,false,20,1,1429926,8.252,0.152,1.232
1012,true,false,false,true,true,true,true,false,false,60,5,1567593,12.060,0.144,1.807
1013,true,false,false,true,true,true,true,true,false,40,1,1609359,9.092,0.096,1.162
1014,true,false,false,true,true,true,true,false,false,60,1,1609359,8.992,0.128,1.164
1015,true,true,false,true,true,true,false,false,false,20,9,1361476,14.548,0.256,2.259
1016,true,true,false,true,true,true,false,false,false,20,5,1387764,10.964,0.204,1.698
1017,true,true,false,true,false,false,false,true,false,60,1,1490551,8.500,0.192,1.447
1018,true,false,false,true,true,true,true,true,false,40,9,1574892,13.296,0.164,1.781
1019,true,true,false,true,false,true,true,true,false,60,1,1540775,8.376,0.128,1.055
102,true,true,false,true,false,true,true,false,false,40,1,1540775,8.372,0.152,1.051
1020,true,false,false,true,true,true,true,true,false,40,5,1594085,10.772,0.200,1.472
1021,true,false,false,true,true,true,true,false,false,60,9,1537245,15.672,0.172,2.424
1022,true,true,false,true,false,true,true,true,false,60,5,1527962,10.424,0.152,1.360
1023,true,false,false,true,false,true,false,true,false,60,1,1527852,8.876,0.188,1.467
1024,true,true,false,true,false,true,true,true,false,60,9,1511158,13.044,0.192,1.728
1025,true,false,false,true,false,false,true,false,true,20,9,1513057,15.208,0.216,2.256
1026,true,true,false,false,true,true,false,true,false,60,1,1403324,8.556,0.152,1.373
1027,true,false,false,true,false,false,true,false,true,20,1,1580569,8.960,0.128,1.169
1028,true,false,false,true,false,false,true,false,true,20,5,1537876,11.604,0.196,1.688
1029,true,true,false,false,true,true,false,true,false,60,9,1367170,12.992,0.184,1.869
103,true,true,false,false,true,false,true,true,false,40,5,1423118,10.064,0.156,1.256
1030,true,false,false,false,true,false,false,false,true,20,9,1293096,14.408,0.220,2.149
1031,true,true,false,true,false,false,false,true,false,60,5,1472452,10.104,0.212,1.564
1032,true,true,false,true,true,true,false,true,true,40,9,1457014,12.480,0.240,1.799
1033,true,false,false,false,true,false,false,false,true,20,5,1318704,11.224,0.208,1.659
1034,true,true,false,false,true,true,false,true,false,60,5,1385996,10.464,0.184,1.587
1035,true,true,false,true,false,false,false,true,false,60,9,1452535,12.516,0.232,1.796
1036,true,false,false,false,true,false,false,false,true,20,1,1357117,8.556,0.152,1.201
1037,true,false,false,true,false,true,false,true,false,60,9,1491925,13.352,0.156,2.013
1038,true,true,false,true,true,true,false,false,true,60,5,1474574,11.476,0.192,1.898
1039,true,true,false,true,true,true,false,true,true,40,1,1495261,8.276,0.164,1.296
104,true,false,false,false,false,false,true,false,false,40,1,1475476,8.916,0.132,1.111
1040,true,false,false,true,false,true,false,true,false,60,5,1512649,10.744,0.196,1.666
1041,true,true,false,true,true,true,false,false,true,60,9,1445705,14.844,0.256,2.469
1042,true,true,false,true,true,true,false,true,true,40,5,1478165,10.136,0.220,1.543
