configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,6601687,236.512,1.420,16.562
10,true,true,false,true,false,true,false,false,true,40,9,7478387,259.740,1.408,18.265
100,true,true,false,false,true,false,true,true,false,40,1,12119853,155.652,1.016,10.683
1000,true,true,false,true,false,true,true,true,false,40,9,13517799,262.760,1.100,17.391
1001,true,false,false,false,true,false,false,true,false,60,5,6578228,170.708,1.388,12.712
1002,true,false,false,true,false,true,false,false,false,60,5,7548363,188.500,1.436,14.023
1003,true,false,false,false,true,false,false,true,false,60,1,6620870,139.996,1.264,10.708
1004,true,false,false,true,false,true,false,false,false,60,1,7538809,138.572,1.344,10.541
1005,true,true,false,false,true,true,false,false,true,60,1,6716971,135.448,1.232,10.339
1006,true,true,false,false,true,true,false,false,true,60,9,6695929,264.616,1.608,19.049
1007,true,true,false,false,true,true,false,false,true,60,5,6685120,185.784,1.420,13.731
1008,true,false,false,false,true,false,false,true,false,60,9,6572737,227.828,1.420,16.229
1009,true,false,false,true,true,false,false,false,true,20,1,7516336,137.840,1.152,9.764
101,true,false,false,false,false,false,true,false,false,40,5,11807956,218.500,1.216,14.793
1010,true,false,false,true,false,true,false,false,false,60,9,7537341,265.892,1.504,19.171
1011,true,true,false,true,true,true,false,false,false,20,1,7642483,133.176,1.112,9.420
1012,true,false,false,true,true,true,true,false,false,60,5,13831742,220.988,1.168,14.983
1013,true,false,false,true,true,true,true,true,false,40,1,13999812,161.172,1.064,10.996
1014,true,false,false,true,true,true,true,false,false,60,1,13999812,161.464,1.012,10.971
1015,true,true,false,true,true,true,false,false,false,20,9,7617924,261.096,1.452,18.037
1016,true,true,false,true,true,true,false,false,false,20,5,7628065,183.008,1.168,12.842
1017,true,true,false,true,false,false,false,true,false,60,1,7496352,132.584,1.332,10.233
1018,true,false,false,true,true,true,true,true,false,40,9,13871155,269.484,1.148,17.883
1019,true,true,false,true,false,true,true,true,false,60,1,13634314,153.636,1.080,10.635
102,true,true,false,true,false,true,true,false,false,40,1,13634314,153.652,1.088,10.488
1020,true,false,false,true,true,true,true,true,false,40,5,13901800,200.584,1.112,13.556
1021,true,false,false,true,true,true,true,false,false,60,9,13806400,311.516,1.228,20.951
1022,true,true,false,true,false,true,true,true,false,60,5,13548994,192.520,1.088,12.984
1023,true,false,false,true,false,true,false,true,false,60,1,7538809,138.232,1.344,10.562
1024,true,true,false,true,false,true,true,true,false,60,9,13517799,262.876,1.160,17.508
1025,true,false,false,true,false,false,true,false,true,20,9,13603873,300.148,1.108,20.098
1026,true,true,false,false,true,true,false,true,false,60,1,6747778,135.680,1.384,10.443
1027,true,false,false,true,false,false,true,false,true,20,1,13746060,161.672,1.028,10.856
1028,true,false,false,true,false,false,true,false,true,20,5,13636799,215.928,1.148,14.550
1029,true,true,false,false,true,true,false,true,false,60,9,6700252,237.188,1.520,16.925
103,true,true,false,false,true,false,true,true,false,40,5,11934661,190.824,1.220,12.817
1030,true,false,false,false,true,false,false,false,true,20,9,6496039,257.312,1.324,17.689
1031,true,true,false,true,false,false,false,true,false,60,5,7462435,163.872,1.496,12.150
1032,true,true,false,true,true,true,false,true,true,40,9,7676890,233.904,1.372,16.400
1033,true,false,false,false,true,false,false,false,true,20,5,6497885,184.836,1.296,12.815
1034,true,true,false,false,true,true,false,true,false,60,5,6691398,172.580,1.328,12.689
1035,true,true,false,true,false,false,false,true,false,60,9,7450089,220.640,1.376,15.818
1036,true,false,false,false,true,false,false,false,true,20,1,6513239,139.188,1.164,9.788
1037,true,false,false,true,false,true,false,true,false,60,9,7553017,238.968,1.532,17.005
1038,true,true,false,true,true,true,false,false,true,60,5,7682609,182.500,1.616,13.441
1039,true,true,false,true,true,true,false,true,true,40,1,7668568,133.180,1.168,9.863
104,true,false,false,false,false,false,true,false,false,40,1,11866560,162.252,1.088,11.065
1040,true,false,false,true,false,true,false,true,false,60,5,7564438,175.304,1.412,12.884
1041,true,true,false,true,true,true,false,false,true,60,9,7672589,261.228,1.504,18.777
1042,true,true,false,true,true,true,false,true,true,40,5,7685900,169.584,1.340,12.246
1043,true,false,false,true,true,true,true,false,false,40,5,13831742,220.820,1.220,14.965
1044,true,false,false,true,true,true,true,true,false,20,1,13999812,161.188,1.068,11.065
