configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,21251102,97.092,0.388,13.364
10,true,true,false,true,false,true,false,false,true,40,9,24301376,150.528,0.424,21.556
100,true,true,false,false,true,false,true,true,false,40,1,11081349,52.224,0.240,6.942
1000,true,true,false,true,false,true,true,true,false,40,9,13031420,81.052,0.272,10.691
1001,true,false,false,false,true,false,false,true,false,60,5,20925314,86.536,0.444,12.142
1002,true,false,false,true,false,true,false,false,false,60,5,23652459,135.168,0.512,20.235
1003,true,false,false,false,true,false,false,true,false,60,1,20878858,71.644,0.316,10.087
1004,true,false,false,true,false,true,false,false,false,60,1,23717896,73.456,0.352,10.304
1005,true,true,false,false,true,true,false,false,true,60,1,21171606,64.448,0.324,8.978
1006,true,true,false,false,true,true,false,false,true,60,9,21104741,148.492,0.496,21.227
1007,true,true,false,false,true,true,false,false,true,60,5,21113937,97.968,0.412,14.051
1008,true,false,false,false,true,false,false,true,false,60,9,20938593,103.256,0.356,14.091
1009,true,false,false,true,true,false,false,false,true,20,1,25161036,67.884,0.260,8.953
101,true,false,false,false,false,false,true,false,false,40,5,11437528,113.116,0.412,17.005
1010,true,false,false,true,false,true,false,false,false,60,9,23615772,174.648,0.624,26.919
1011,true,true,false,true,true,true,false,false,false,20,1,23149736,65.200,0.276,8.785
1012,true,false,false,true,true,true,true,false,false,60,5,13417734,116.076,0.356,17.707
1013,true,false,false,true,true,true,true,true,false,40,1,13479021,59.332,0.280,7.937
1014,true,false,false,true,true,true,true,false,false,60,1,13479021,53.016,0.252,7.032
1015,true,true,false,true,true,true,false,false,false,20,9,22991675,167.260,0.452,25.006
1016,true,true,false,true,true,true,false,false,false,20,5,23041522,126.740,0.504,18.532
1017,true,true,false,true,false,false,false,true,false,60,1,23043380,66.172,0.304,9.271
1018,true,false,false,true,true,true,true,true,false,40,9,13544053,84.568,0.228,11.317
1019,true,true,false,true,false,true,true,true,false,60,1,13011739,50.716,0.240,6.673
102,true,true,false,true,false,true,true,false,false,40,1,13011739,49.748,0.252,6.532
1020,true,false,false,true,true,true,true,true,false,40,5,13543710,64.404,0.268,8.707
1021,true,false,false,true,true,true,true,false,false,60,9,13378940,155.912,0.492,24.171
1022,true,true,false,true,false,true,true,true,false,60,5,13050991,67.844,0.332,9.027
1023,true,false,false,true,false,true,false,true,false,60,1,23717896,72.612,0.376,10.101
1024,true,true,false,true,false,true,true,true,false,60,9,13031420,81.972,0.276,10.760
1025,true,false,false,true,false,false,true,false,true,20,9,15295175,133.228,0.448,19.395
1026,true,true,false,false,true,true,false,true,false,60,1,20183985,64.044,0.328,8.926
1027,true,false,false,true,false,false,true,false,true,20,1,15338388,53.784,0.212,7.060
1028,true,false,false,true,false,false,true,false,true,20,5,15322412,110.232,0.468,15.673
1029,true,true,false,false,true,true,false,true,false,60,9,20257920,97.152,0.384,13.233
103,true,true,false,false,true,false,true,true,false,40,5,11133589,63.008,0.284,8.344
1030,true,false,false,false,true,false,false,false,true,20,9,21916283,153.292,0.448,21.914
1031,true,true,false,true,false,false,false,true,false,60,5,23111555,78.920,0.344,10.933
1032,true,true,false,true,true,true,false,true,true,40,9,24689644,97.968,0.300,13.071
1033,true,false,false,false,true,false,false,false,true,20,5,21910008,121.212,0.420,17.020
1034,true,true,false,false,true,true,false,true,false,60,5,20229556,77.280,0.344,10.737
1035,true,true,false,true,false,false,false,true,false,60,9,23117576,97.276,0.424,13.372
1036,true,false,false,false,true,false,false,false,true,20,1,21919071,69.928,0.248,9.434
1037,true,false,false,true,false,true,false,true,false,60,9,23792662,99.388,0.424,13.759
1038,true,true,false,true,true,true,false,false,true,60,5,24573131,109.096,0.324,15.459
1039,true,true,false,true,true,true,false,true,true,40,1,24605584,66.772,0.284,8.985
104,true,false,false,false,false,false,true,false,false,40,1,11488382,52.692,0.272,7.019
1040,true,false,false,true,false,true,false,true,false,60,5,23788864,83.312,0.376,11.631
1041,true,true,false,true,true,true,false,false,true,60,9,24533104,152.344,0.516,21.799
1042,true,true,false,true,true,true,false,true,true,40,5,24692209,75.916,0.312,10.256
1043,true,false,false,true,true,true,true,false,false,40,5,13417734,116.656,0.468,17.769
1044,true,false,false,true,true,true,true,true,false,20,1,13479021,61.372,0.268,8.195
1045,true,true,false,true,true,true,false,false,false,40,1,23162393,64.492,0.356,8.811
1046,true,false,false,true,true,true,true,false,false,40,1,13479021,53.448,0.216,7.144
1047,true,true,false,false,false,true,false,false,true,20,9,20879610,147.560,0.456,20.967
1048,true,true,false,true,true,true,false,false,false,40,9,22997645,168.876,0.524,25.439
1049,true,true,false,true,true,true,false,true,false,20,5,23215458,77.720,0.296,10.451
105,true,true,false,true,false,true,true,false,false,40,5,12903597,109.244,0.452,16.157
1050,true,true,false,false,false,true,false,false,true,20,5,20886694,111.392,0.436,15.578
1051,true,true,false,true,true,true,false,true,false,20,1,23149736,63.372,0.292,8.451
1052,true,true,false,true,true,true,false,false,false,40,5,23055450,128.268,0.536,19.004
1053,true,true,false,false,false,true,false,false,true,20,1,20946786,62.836,0.272,8.381
1054,true,false,false,true,false,false,true,false,true,40,1,15338388,53.768,0.272,7.038
1055,true,false,false,true,true,true,true,true,false,20,9,13544053,84.568,0.308,11.267
1056,true,false,false,true,true,true,true,false,false,40,9,13378940,154.752,0.484,24.216
