configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,7293621,147.316,0.752,10.474
10,true,true,false,true,false,true,false,false,true,40,9,8398021,160.836,0.824,12.031
100,true,true,false,false,true,false,true,true,false,40,1,8827719,82.336,0.392,5.635
1000,true,true,false,true,false,true,true,true,false,40,9,9171400,149.076,0.532,10.006
1001,true,false,false,false,true,false,false,true,false,60,5,7986404,103.904,0.624,7.720
1002,true,false,false,true,false,true,false,false,false,60,5,8905827,111.520,0.772,8.697
1003,true,false,false,false,true,false,false,true,false,60,1,8261388,79.356,0.732,6.384
1004,true,false,false,true,false,true,false,false,false,60,1,9263319,76.828,0.676,6.262
1005,true,true,false,false,true,true,false,false,true,60,1,8125369,77.576,0.680,6.403
1006,true,true,false,false,true,true,false,false,true,60,9,7609673,167.932,0.840,12.822
1007,true,true,false,false,true,true,false,false,true,60,5,7767320,113.284,0.864,8.774
1008,true,false,false,false,true,false,false,true,false,60,9,7857882,146.284,0.712,10.562
1009,true,false,false,true,true,false,false,false,true,20,1,9213921,77.696,0.652,5.808
101,true,false,false,false,false,false,true,false,false,40,5,8195981,115.268,0.756,7.982
1010,true,false,false,true,false,true,false,false,false,60,9,8749179,164.964,0.872,12.830
1011,true,true,false,true,true,true,false,false,false,20,1,8960488,73.924,0.568,5.578
1012,true,false,false,true,true,true,true,false,false,60,5,9948237,121.820,0.772,8.409
1013,true,false,false,true,true,true,true,true,false,40,1,10606989,86.060,0.444,5.887
1014,true,false,false,true,true,true,true,false,false,60,1,10606989,85.960,0.532,5.852
1015,true,true,false,true,true,true,false,false,false,20,9,8375938,163.136,0.740,11.995
1016,true,true,false,true,true,true,false,false,false,20,5,8501261,108.924,0.624,7.874
1017,true,true,false,true,false,false,false,true,false,60,1,8909770,72.568,0.604,5.970
1018,true,false,false,true,true,true,true,true,false,40,9,9922998,156.040,0.596,10.699
1019,true,true,false,true,false,true,true,true,false,60,1,9715002,78.392,0.452,5.464
102,true,true,false,true,false,true,true,false,false,40,1,9715002,78.196,0.560,5.419
1020,true,false,false,true,true,true,true,true,false,40,5,10042456,111.060,0.492,7.406
