configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,14580447,65.000,0.436,5.263
10,true,true,false,true,false,true,false,false,true,40,9,16245143,77.144,0.512,6.464
100,true,true,false,false,true,false,true,true,false,40,1,8470682,37.408,0.264,2.761
1000,true,true,false,true,false,true,true,true,false,40,9,9136214,62.200,0.424,4.651
1001,true,false,false,false,true,false,false,true,false,60,5,16614803,53.356,0.524,4.610
1002,true,false,false,true,false,true,false,false,false,60,5,17356184,60.200,0.460,5.437
1003,true,false,false,false,true,false,false,true,false,60,1,17021341,44.932,0.424,3.811
1004,true,false,false,true,false,true,false,false,false,60,1,17718070,45.356,0.500,3.949
1005,true,true,false,false,true,true,false,false,true,60,1,15879470,42.012,0.372,3.473
1006,true,true,false,false,true,true,false,false,true,60,9,15351974,77.512,0.540,6.616
1007,true,true,false,false,true,true,false,false,true,60,5,15462849,56.684,0.484,4.840
1008,true,false,false,false,true,false,false,true,false,60,9,16498606,67.904,0.528,5.476
1009,true,false,false,true,true,false,false,false,true,20,1,16905997,44.524,0.364,3.490
101,true,false,false,false,false,false,true,false,false,40,5,8976078,53.472,0.336,4.280
1010,true,false,false,true,false,true,false,false,false,60,9,17215198,79.724,0.516,6.848
1011,true,true,false,true,true,true,false,false,false,20,1,15975804,42.028,0.328,3.272
1012,true,false,false,true,true,true,true,false,false,60,5,9622163,53.200,0.392,4.288
1013,true,false,false,true,true,true,true,true,false,40,1,9723870,38.992,0.308,2.917
1014,true,false,false,true,true,true,true,false,false,60,1,9723870,39.104,0.352,2.947
1015,true,true,false,true,true,true,false,false,false,20,9,15564911,76.356,0.444,6.235
1016,true,true,false,true,true,true,false,false,false,20,5,15685570,56.580,0.412,4.723
1017,true,true,false,true,false,false,false,true,false,60,1,16794642,43.232,0.504,3.744
1018,true,false,false,true,true,true,true,true,false,40,9,9656148,63.756,0.468,4.757
1019,true,true,false,true,false,true,true,true,false,60,1,9182452,37.296,0.304,2.872
102,true,true,false,true,false,true,true,false,false,40,1,9182452,37.132,0.304,2.805
1020,true,false,false,true,true,true,true,true,false,40,5,9675772,48.624,0.364,3.856
1021,true,false,false,true,true,true,true,false,false,60,9,9598511,73.104,0.472,5.755
1022,true,true,false,true,false,true,true,true,false,60,5,9156301,46.564,0.408,3.770
1023,true,false,false,true,false,true,false,true,false,60,1,17718070,45.580,0.536,3.937
1024,true,true,false,true,false,true,true,true,false,60,9,9136214,62.100,0.440,4.692
1025,true,false,false,true,false,false,true,false,true,20,9,9566454,72.008,0.404,5.896
1026,true,true,false,false,true,true,false,true,false,60,1,15789727,41.780,0.472,3.490
1027,true,false,false,true,false,false,true,false,true,20,1,9664950,39.164,0.308,2.957
1028,true,false,false,true,false,false,true,false,true,20,5,9594028,52.692,0.396,4.336
1029,true,true,false,false,true,true,false,true,false,60,9,15386772,65.276,0.468,5.253
103,true,true,false,false,true,false,true,true,false,40,5,8444392,46.652,0.260,3.608
1030,true,false,false,false,true,false,false,false,true,20,9,15535835,79.496,0.520,6.456
1031,true,true,false,true,false,false,false,true,false,60,5,16549903,52.172,0.516,4.610
1032,true,true,false,true,true,true,false,true,true,40,9,16368775,65.920,0.496,5.337
1033,true,false,false,false,true,false,false,false,true,20,5,15657174,58.644,0.476,4.814
1034,true,true,false,false,true,true,false,true,false,60,5,15483540,51.004,0.448,4.441
1035,true,true,false,true,false,false,false,true,false,60,9,16431281,66.436,0.480,5.448
1036,true,false,false,false,true,false,false,false,true,20,1,16094651,43.824,0.460,3.357
1037,true,false,false,true,false,true,false,true,false,60,9,17322067,68.876,0.516,5.676
1038,true,true,false,true,true,true,false,false,true,60,5,16607128,57.652,0.520,5.167
1039,true,true,false,true,true,true,false,true,true,40,1,16818182,42.996,0.472,3.571
104,true,false,false,false,false,false,true,false,false,40,1,9033164,39.248,0.364,2.897
1040,true,false,false,true,false,true,false,true,false,60,5,17439507,54.012,0.488,4.609
1041,true,true,false,true,true,true,false,false,true,60,9,16466614,77.140,0.508,6.676
1042,true,true,false,true,true,true,false,true,true,40,5,16489903,51.460,0.504,4.380
1043,true,false,false,true,true,true,true,false,false,40,5,9622163,53.452,0.392,4.378
1044,true,false,false,true,true,true,true,true,false,20,1,9723870,39.180,0.296,2.955
1045,true,true,false,true,true,true,false,false,false,40,1,16715752,42.632,0.344,3.385
1046,true,false,false,true,true,true,true,false,false,40,1,9723870,39.040,0.296,2.941
1047,true,true,false,false,false,true,false,false,true,20,9,14445706,76.732,0.460,6.139
1048,true,true,false,true,true,true,false,false,false,40,9,16255260,76.668,0.456,6.486
1049,true,true,false,true,true,true,false,true,false,20,5,15741262,50.924,0.440,4.224
105,true,true,false,true,false,true,true,false,false,40,5,9110117,51.164,0.424,4.169
1050,true,true,false,false,false,true,false,false,true,20,5,14543810,56.268,0.484,4.519
1051,true,true,false,true,true,true,false,true,false,20,1,15975804,42.080,0.388,3.243
1052,true,true,false,true,true,true,false,false,false,40,5,16380346,56.832,0.536,4.972
1053,true,true,false,false,false,true,false,false,true,20,1,14861753,41.460,0.368,3.124
1054,true,false,false,true,false,false,true,false,true,40,1,9664950,39.048,0.332,2.961
1055,true,false,false,true,true,true,true,true,false,20,9,9656148,63.820,0.436,4.741
1056,true,false,false,true,true,true,true,false,false,40,9,9598511,73.280,0.412,5.750
1057,true,false,false,true,true,true,true,true,false,20,5,9675772,48.456,0.364,3.818
1058,true,false,false,true,false,false,true,true,true,20,9,9629379,63.520,0.400,4.917
1059,true,false,false,true,false,false,true,false,true,40,5,9594028,52.820,0.484,4.358
106,true,true,false,false,true,false,true,true,false,40,9,8437647,61.792,0.316,4.600
1060,true,false,false,true,false,false,true,true,true,20,1,9664950,39.252,0.276,2.981
1061,true,true,false,false,true,true,false,true,false,40,1,15608462,41.904,0.400,3.405
1062,true,true,false,false,true,true,false,false,false,60,5,15423231,56.868,0.472,4.921
1063,true,false,false,true,false,false,true,false,true,40,9,9566454,72.148,0.488,5.775
1064,true,false,false,true,false,false,true,true,true,20,5,9643237,48.392,0.376,3.864
1065,true,true,false,false,true,true,false,false,false,60,1,15789727,41.992,0.368,3.513
1066,true,true,false,true,true,true,false,true,true,60,9,16532879,66.456,0.452,5.415
1067,true,true,false,false,true,true,false,true,false,40,9,15225488,65.132,0.476,5.254
1068,true,true,false,false,true,true,false,true,false,40,5,15320987,50.356,0.432,4.189
1069,true,true,false,true,true,true,false,true,false,20,9,15638655,65.468,0.440,4.980
