configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,true,true,false,false,true,true,false,true,true,20,9,371148,1.828,0.072,0.633
10,true,true,false,true,false,true,false,false,true,40,9,399478,2.056,0.020,0.485
100,true,true,false,false,true,false,true,true,false,40,1,358239,1.228,0.036,0.227
1000,true,true,false,true,false,true,true,true,false,40,9,380169,1.700,0.032,0.316
1001,true,false,false,false,true,false,false,true,false,60,5,396303,1.624,0.056,0.430
1002,true,false,false,true,false,true,false,false,false,60,5,419404,1.680,0.048,0.448
1003,true,false,false,false,true,false,false,true,false,60,1,405594,1.416,0.056,0.366
1004,true,false,false,true,false,true,false,false,false,60,1,430268,1.396,0.024,0.367
1005,true,true,false,false,true,true,false,false,true,60,1,384044,1.228,0.056,0.315
1006,true,true,false,false,true,true,false,false,true,60,9,367175,1.992,0.044,0.467
1007,true,true,false,false,true,true,false,false,true,60,5,371069,1.668,0.068,0.464
1008,true,false,false,false,true,false,false,true,false,60,9,394263,1.824,0.060,0.462
1009,true,false,false,true,true,false,false,false,true,20,1,425672,1.424,0.048,0.317
101,true,false,false,false,false,false,true,false,false,40,5,363318,1.704,0.020,0.345
1010,true,false,false,true,false,true,false,false,false,60,9,415124,2.204,0.060,0.570
1011,true,true,false,true,true,true,false,false,false,20,1,413173,1.352,0.036,0.307
1012,true,false,false,true,true,true,true,false,false,60,5,392304,1.808,0.036,0.392
1013,true,false,false,true,true,true,true,true,false,40,1,402053,1.336,0.036,0.271
1014,true,false,false,true,true,true,true,false,false,60,1,402053,1.340,0.024,0.256
1015,true,true,false,true,true,true,false,false,false,20,9,398277,2.036,0.040,0.436
1016,true,true,false,true,true,true,false,false,false,20,5,402265,1.636,0.048,0.374
1017,true,true,false,true,false,false,false,true,false,60,1,415839,1.272,0.056,0.345
1018,true,false,false,true,true,true,true,true,false,40,9,395070,1.768,0.028,0.357
1019,true,true,false,true,false,true,true,true,false,60,1,386171,1.200,0.036,0.243
102,true,true,false,true,false,true,true,false,false,40,1,386171,1.260,0.036,0.265
1020,true,false,false,true,true,true,true,true,false,40,5,397962,1.560,0.032,0.331
1021,true,false,false,true,true,true,true,false,false,60,9,387146,2.112,0.032,0.422
1022,true,true,false,true,false,true,true,true,false,60,5,382606,1.460,0.040,0.273
1023,true,false,false,true,false,true,false,true,false,60,1,430268,1.364,0.044,0.359
1024,true,true,false,true,false,true,true,true,false,60,9,380169,1.692,0.048,0.316
1025,true,false,false,true,false,false,true,false,true,20,9,389085,2.168,0.052,0.452
1026,true,true,false,false,true,true,false,true,false,60,1,386056,1.340,0.072,0.364
1027,true,false,false,true,false,false,true,false,true,20,1,402957,1.336,0.028,0.262
1028,true,false,false,true,false,false,true,false,true,20,5,393721,1.684,0.032,0.338
1029,true,true,false,false,true,true,false,true,false,60,9,376156,1.732,0.048,0.421
103,true,true,false,false,true,false,true,true,false,40,5,352859,1.400,0.032,0.266
1030,true,false,false,false,true,false,false,false,true,20,9,380116,2.004,0.044,0.415
1031,true,true,false,true,false,false,false,true,false,60,5,410855,1.484,0.040,0.392
1032,true,true,false,true,true,true,false,true,true,40,9,407752,1.856,0.072,0.419
1033,true,false,false,false,true,false,false,false,true,20,5,384588,1.716,0.028,0.363
1034,true,true,false,false,true,true,false,true,false,60,5,377910,1.504,0.048,0.375
1035,true,true,false,true,false,false,false,true,false,60,9,407281,1.764,0.052,0.447
1036,true,false,false,false,true,false,false,false,true,20,1,398633,1.296,0.040,0.276
1037,true,false,false,true,false,true,false,true,false,60,9,422323,1.876,0.068,0.490
1038,true,true,false,true,true,true,false,false,true,60,5,404667,1.752,0.064,0.478
1039,true,true,false,true,true,true,false,true,true,40,1,415131,1.384,0.044,0.355
104,true,false,false,false,false,false,true,false,false,40,1,374878,1.320,0.020,0.251
1040,true,false,false,true,false,true,false,true,false,60,5,424108,1.576,0.068,0.434
1041,true,true,false,true,true,true,false,false,true,60,9,401069,2.088,0.068,0.539
1042,true,true,false,true,true,true,false,true,true,40,5,411231,1.552,0.048,0.391
1043,true,false,false,true,true,true,true,false,false,40,5,392304,1.788,0.016,0.381
1044,true,false,false,true,true,true,true,true,false,20,1,402053,1.408,0.008,0.285
1045,true,true,false,true,true,true,false,false,false,40,1,417881,1.316,0.052,0.339
1046,true,false,false,true,true,true,true,false,false,40,1,402053,1.304,0.032,0.268
1047,true,true,false,false,false,true,false,false,true,20,9,362631,2.008,0.032,0.407
1048,true,true,false,true,true,true,false,false,false,40,9,402255,1.980,0.052,0.477
1049,true,true,false,true,true,true,false,true,false,20,5,408001,1.512,0.052,0.333
105,true,true,false,true,false,true,true,false,false,40,5,378523,1.632,0.020,0.330
1050,true,true,false,false,false,true,false,false,true,20,5,365955,1.492,0.028,0.312
1051,true,true,false,true,true,true,false,true,false,20,1,413173,1.268,0.064,0.294
1052,true,true,false,true,true,true,false,false,false,40,5,407009,1.656,0.024,0.395
1053,true,true,false,false,false,true,false,false,true,20,1,378095,1.208,0.040,0.248
1054,true,false,false,true,false,false,true,false,true,40,1,402957,1.336,0.016,0.264
1055,true,false,false,true,true,true,true,true,false,20,9,395070,1.792,0.036,0.355
1056,true,false,false,true,true,true,true,false,false,40,9,387146,2.088,0.056,0.439
1057,true,false,false,true,true,true,true,true,false,20,5,397962,1.592,0.020,0.310
1058,true,false,false,true,false,false,true,true,true,20,9,396266,1.784,0.036,0.327
1059,true,false,false,true,false,false,true,false,true,40,5,393721,1.684,0.044,0.342
106,true,true,false,false,true,false,true,true,false,40,9,349303,1.768,0.048,0.334
1060,true,false,false,true,false,false,true,true,true,20,1,402957,1.368,0.044,0.276
1061,true,true,false,false,true,true,false,true,false,40,1,385435,1.244,0.032,0.282
1062,true,true,false,false,true,true,false,false,false,60,5,373072,1.804,0.032,0.449
1063,true,false,false,true,false,false,true,false,true,40,9,389085,2.196,0.036,0.480
1064,true,false,false,true,false,false,true,true,true,20,5,399885,1.560,0.024,0.302
1065,true,true,false,false,true,true,false,false,false,60,1,386056,1.236,0.056,0.313
1066,true,true,false,true,true,true,false,true,true,60,9,407982,1.768,0.060,0.472
1067,true,true,false,false,true,true,false,true,false,40,9,375947,1.820,0.076,0.420
1068,true,true,false,false,true,true,false,true,false,40,5,377523,1.484,0.048,0.348
1069,true,true,false,true,true,true,false,true,false,20,9,404706,1.764,0.032,0.363
107,true,false,false,false,false,false,false,true,false,20,1,399929,1.340,0.036,0.290
1070,true,true,false,false,true,true,false,false,false,60,9,369156,2.056,0.040,0.514
1071,true,true,false,true,true,true,false,true,true,60,1,415540,1.292,0.024,0.319
1072,true,true,false,true,true,true,false,true,true,60,5,411178,1.652,0.056,0.438
1073,true,false,false,true,true,true,true,false,false,20,1,402053,1.416,0.036,0.284
1074,true,false,false,false,true,false,false,true,true,20,9,387565,1.704,0.036,0.336
1075,true,true,false,true,false,false,false,false,false,40,1,415082,1.348,0.052,0.346
1076,true,false,false,false,true,true,true,false,false,60,9,359588,2.108,0.048,0.417
