configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
1,True,True,False,False,True,True,False,True,True,20,9,1670642.0,50.341454545454546,0.45454545454545453,4.1530000000000005
10,True,True,False,True,False,True,False,False,True,40,9,1813603.0,52.87236363636364,0.510909090909091,4.376
100,True,True,False,False,True,False,True,True,False,40,1,1989710.0,29.33781818181818,0.3127272727272727,2.221
1000,True,True,False,True,False,True,True,True,False,40,9,2044093.0,51.186181818181815,0.41636363636363627,3.7430000000000003
1001,True,False,False,False,True,False,False,True,False,60,5,1795797.0,35.00654545454545,0.4454545454545454,3.3339999999999996
1002,True,False,False,True,False,True,False,False,False,60,5,1918050.0,38.20472727272727,0.4709090909090909,3.4730000000000003
1003,True,False,False,False,True,False,False,True,False,60,1,1802616.0,28.213090909090912,0.42109090909090907,3.069
1004,True,False,False,True,False,True,False,False,False,60,1,1910350.0,26.914181818181817,0.4327272727272727,2.9560000000000004
1005,True,True,False,False,True,True,False,False,True,60,1,1795852.0,27.796363636363637,0.4032727272727273,3.034
1006,True,True,False,False,True,True,False,False,True,60,9,1782646.0,55.92472727272729,0.5363636363636364,4.708
1007,True,True,False,False,True,True,False,False,True,60,5,1793208.0,39.36181818181817,0.47272727272727266,3.451
1008,True,False,False,False,True,False,False,True,False,60,9,1782672.0,47.12109090909091,0.47781818181818186,3.888
1009,True,False,False,True,True,False,False,False,True,20,1,1825659.0,26.081090909090914,0.3592727272727272,2.36
101,True,False,False,False,False,False,True,False,False,40,5,1895987.0,39.24545454545454,0.3774545454545454,2.9930000000000003
1010,True,False,False,True,False,True,False,False,False,60,9,1904222.0,54.39272727272728,0.5381818181818182,4.556
1011,True,True,False,True,True,True,False,False,False,20,1,1819236.0,25.492727272727276,0.3654545454545454,2.365
1012,True,False,False,True,True,True,True,False,False,60,5,2312407.0,43.04363636363637,0.4101818181818182,3.315
1013,True,False,False,True,True,True,True,True,False,40,1,2360273.0,29.912363636363636,0.3269090909090909,2.2969999999999997
1014,True,False,False,True,True,True,True,False,False,60,1,2360273.0,29.967999999999996,0.3236363636363636,2.326
1015,True,True,False,True,True,True,False,False,False,20,9,1791068.0,53.05600000000001,0.49963636363636366,4.21
1016,True,True,False,True,True,True,False,False,False,20,5,1808934.0,36.85018181818182,0.4396363636363636,2.9739999999999998
1017,True,True,False,True,False,False,False,True,False,60,1,1839231.0,25.83054545454545,0.42036363636363633,2.9360000000000004
1018,True,False,False,True,True,True,True,True,False,40,9,2302413.0,54.611272727272734,0.3952727272727273,4.02
1019,True,True,False,True,False,True,True,True,False,60,1,2028649.0,26.673818181818184,0.31709090909090915,2.125
102,True,True,False,True,False,True,True,False,False,40,1,2028649.0,26.66290909090909,0.3229090909090909,2.096
1020,True,False,False,True,True,True,True,True,False,40,5,2316896.0,39.293454545454544,0.37490909090909086,2.9939999999999998
1021,True,False,False,True,True,True,True,False,False,60,9,2296733.0,62.13963636363637,0.4483636363636363,4.652
1022,True,True,False,True,False,True,True,True,False,60,5,2047082.0,36.22327272727272,0.3596363636363636,2.7769999999999997
1023,True,False,False,True,False,True,False,True,False,60,1,1910350.0,26.90545454545455,0.42618181818181816,2.932
1024,True,True,False,True,False,True,True,True,False,60,9,2044093.0,51.20618181818181,0.4098181818181818,3.7769999999999997
1025,True,False,False,True,False,False,True,False,True,20,9,2028442.0,52.46472727272726,0.4323636363636364,4.001
1026,True,True,False,False,True,True,False,True,False,60,1,1795852.0,27.83272727272727,0.4261818181818182,2.96
1027,True,False,False,True,False,False,True,False,True,20,1,2086045.0,27.98218181818181,0.31490909090909086,2.2
1028,True,False,False,True,False,False,True,False,True,20,5,2048977.0,37.68109090909092,0.37090909090909085,2.9160000000000004
1029,True,True,False,False,True,True,False,True,False,60,9,1798940.0,51.27672727272727,0.46509090909090917,4.188
103,True,True,False,False,True,False,True,True,False,40,5,1960270.0,36.94509090909091,0.37454545454545457,2.8569999999999998
